"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 31 15:26:21 GMT 2022","Thu Mar 31 15:26:21 GMT 2022","473","tests.API","test_api","TestAPI","","","test_paybright_token_api",""
"passed","Thu Mar 31 15:26:21 GMT 2022","Thu Mar 31 15:26:21 GMT 2022","118","tests.API","test_api","TestAPI","","","test_todo_api",""
"passed","Thu Mar 31 15:26:22 GMT 2022","Thu Mar 31 15:26:23 GMT 2022","761","tests.Web","test_web","TestWeb","","","test_web",""
