"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 31 17:57:26 GMT 2022","Thu Mar 31 17:57:26 GMT 2022","465","tests.API","test_api","TestAPI","","","test_paybright_token_api",""
"passed","Thu Mar 31 17:57:26 GMT 2022","Thu Mar 31 17:57:26 GMT 2022","135","tests.API","test_api","TestAPI","","","test_todo_api",""
"passed","Thu Mar 31 17:57:27 GMT 2022","Thu Mar 31 17:57:28 GMT 2022","781","tests.Web","test_web","TestWeb","","","test_web",""
