"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 12 17:42:56 GMT 2022","Tue Apr 12 17:42:56 GMT 2022","400","tests.API","test_api","TestAPI","","","test_paybright_token_api",""
"passed","Tue Apr 12 17:42:56 GMT 2022","Tue Apr 12 17:42:56 GMT 2022","66","tests.API","test_api","TestAPI","","","test_todo_api",""
"passed","Tue Apr 12 17:42:57 GMT 2022","Tue Apr 12 17:42:58 GMT 2022","749","tests.Web","test_web","TestWeb","","","test_web",""
